id,name,album,album_id,artists,artist_ids,track_number,disc_number,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,year,release_date
28boPljtF4jMqT8rEKBO73,Moments,Westlife,22pfCAdDOgyC2JfSi5OwxT,['Westlife'],['5Z1CCuBsyhEHngq3U5IraY'],8,1,FALSE,0.57,0.371,4,-8.507,1,0.0296,0.499,0,0.389,0.565,133.819,256760,4,1999,25/04/99
6D17ZfWe6kCi2BS563dMc7,Seasons in the Sun,Westlife,22pfCAdDOgyC2JfSi5OwxT,['Westlife'],['5Z1CCuBsyhEHngq3U5IraY'],9,1,FALSE,0.597,0.558,6,-6.22,1,0.0226,0.197,2.98E-05,0.241,0.535,87.974,249267,4,1999,25/04/99
3aqd5ZizbDDc8BCTX7bfLY,I Need You,Westlife,22pfCAdDOgyC2JfSi5OwxT,['Westlife'],['5Z1CCuBsyhEHngq3U5IraY'],10,1,FALSE,0.667,0.717,0,-5.056,1,0.0245,0.285,3.56E-06,0.0807,0.617,96.015,228640,4,1999,25/04/99
5G2kKkkGXI9pmokERv9grF,Miss You,Westlife,22pfCAdDOgyC2JfSi5OwxT,['Westlife'],['5Z1CCuBsyhEHngq3U5IraY'],11,1,FALSE,0.491,0.627,2,-6.207,1,0.0255,0.436,1.25E-06,0.264,0.402,78.047,232893,4,1999,25/04/99
3nCssYiRNgdyN894QW4uT1,More than Words,Westlife,22pfCAdDOgyC2JfSi5OwxT,['Westlife'],['5Z1CCuBsyhEHngq3U5IraY'],12,1,FALSE,0.67,0.295,6,-9.7,1,0.0271,0.518,0,0.151,0.507,94.014,234067,4,1999,25/04/99
44iWy1HwMT9aVxiDDhIQ8x,Open Your Heart,Westlife,22pfCAdDOgyC2JfSi5OwxT,['Westlife'],['5Z1CCuBsyhEHngq3U5IraY'],13,1,FALSE,0.655,0.777,1,-6.136,1,0.0239,0.291,0,0.0711,0.599,103.043,219440,4,1999,25/04/99
4fWAiwZF2TN3bq8FwAi9hD,Try Again,Westlife,22pfCAdDOgyC2JfSi5OwxT,['Westlife'],['5Z1CCuBsyhEHngq3U5IraY'],14,1,FALSE,0.571,0.613,5,-6.278,1,0.0245,0.024,0,0.144,0.165,81.948,215333,4,1999,25/04/99
6QCTOzddi99l53swxjU1q6,What I Want Is What I Got,Westlife,22pfCAdDOgyC2JfSi5OwxT,['Westlife'],['5Z1CCuBsyhEHngq3U5IraY'],15,1,FALSE,0.75,0.751,9,-4.343,1,0.0289,0.239,0,0.39,0.913,92.02,212027,4,1999,25/04/99
0bIAUChT86MNxGbYyep01v,We Are One,Westlife,22pfCAdDOgyC2JfSi5OwxT,['Westlife'],['5Z1CCuBsyhEHngq3U5IraY'],16,1,FALSE,0.529,0.528,8,-6.566,1,0.029,0.157,0,0.135,0.278,118.03,224400,4,1999,25/04/99
0MQTDNaZilvayfWU08IxCA,Can't Lose What You Never Had,Westlife,22pfCAdDOgyC2JfSi5OwxT,['Westlife'],['5Z1CCuBsyhEHngq3U5IraY'],17,1,FALSE,0.599,0.647,2,-6.023,1,0.0396,0.277,0,0.0719,0.465,204.312,261173,4,1999,25/04/99
48jd71gnyIlLdXOYX2qJ6p,Mandy,Turnaround,7cAUnQdYOGT2q0OPiBgTWO,['Westlife'],['5Z1CCuBsyhEHngq3U5IraY'],1,1,FALSE,0.447,0.636,5,-5.08,1,0.0278,0.254,9.25E-05,0.11,0.376,105.678,199320,4,2003,24/11/03
3pDB3fUF7eVbNYb17Gqt4R,Hey Whatever,Turnaround,7cAUnQdYOGT2q0OPiBgTWO,['Westlife'],['5Z1CCuBsyhEHngq3U5IraY'],2,1,FALSE,0.594,0.873,4,-3.825,1,0.0412,0.0635,0,0.122,0.621,77.019,209053,4,2003,24/11/03
4xfxXu0mawk9JfkOLsISAu,Heal,Turnaround,7cAUnQdYOGT2q0OPiBgTWO,['Westlife'],['5Z1CCuBsyhEHngq3U5IraY'],3,1,FALSE,0.636,0.634,6,-7.333,1,0.0242,0.00205,0,0.136,0.417,112.993,187720,4,2003,24/11/03
13S85ASCmpJMdwM9rgaRUa,Obvious,Turnaround,7cAUnQdYOGT2q0OPiBgTWO,['Westlife'],['5Z1CCuBsyhEHngq3U5IraY'],4,1,FALSE,0.529,0.667,4,-7.263,1,0.0247,0.0385,0,0.212,0.402,82.011,210160,4,2003,24/11/03
1CTTXciW8vvCUd2AJZjp95,When a Woman Loves a Man,Turnaround,7cAUnQdYOGT2q0OPiBgTWO,['Westlife'],['5Z1CCuBsyhEHngq3U5IraY'],5,1,FALSE,0.436,0.5,5,-7.48,1,0.027,0.139,0,0.347,0.32,141.856,217787,4,2003,24/11/03
624YMffLA90qmE234pb9hF,On My Shoulder,Turnaround,7cAUnQdYOGT2q0OPiBgTWO,['Westlife'],['5Z1CCuBsyhEHngq3U5IraY'],6,1,FALSE,0.546,0.68,10,-6.29,1,0.0374,0.703,0,0.089,0.529,137.088,237200,4,2003,24/11/03
7oyOIirJNfhnTaGGOVGUuk,Turn Around,Turnaround,7cAUnQdYOGT2q0OPiBgTWO,['Westlife'],['5Z1CCuBsyhEHngq3U5IraY'],7,1,FALSE,0.685,0.839,7,-4.582,1,0.033,0.0227,0,0.414,0.729,116.969,261627,4,2003,24/11/03
1Km0EwfnZXSgNEZXphorwg,I Did It for You,Turnaround,7cAUnQdYOGT2q0OPiBgTWO,['Westlife'],['5Z1CCuBsyhEHngq3U5IraY'],8,1,FALSE,0.536,0.564,11,-5.203,1,0.0324,0.243,0,0.11,0.356,119.78,211253,4,2003,24/11/03
6gzMTey1L7RDVkYB6KVREd,Thank You,Turnaround,7cAUnQdYOGT2q0OPiBgTWO,['Westlife'],['5Z1CCuBsyhEHngq3U5IraY'],9,1,FALSE,0.665,0.864,1,-3.749,1,0.0327,0.0319,0,0.436,0.932,103.032,242987,4,2003,24/11/03
4XNZWe6lIUZboWUEfidn46,To Be with You,Turnaround,7cAUnQdYOGT2q0OPiBgTWO,['Westlife'],['5Z1CCuBsyhEHngq3U5IraY'],10,1,FALSE,0.534,0.675,2,-5.018,1,0.0288,0.0732,0,0.111,0.639,166.969,200533,4,2003,24/11/03
1UeAfUknKzpNPnwznf5iG6,Home,Turnaround,7cAUnQdYOGT2q0OPiBgTWO,['Westlife'],['5Z1CCuBsyhEHngq3U5IraY'],11,1,FALSE,0.505,0.639,2,-6.897,1,0.027,0.0552,0,0.114,0.408,149.911,245360,4,2003,24/11/03
1yW7cB69YhL7IOKswXlNKz,Lost in You,Turnaround,7cAUnQdYOGT2q0OPiBgTWO,['Westlife'],['5Z1CCuBsyhEHngq3U5IraY'],12,1,FALSE,0.579,0.41,5,-8.866,1,0.028,0.24,0,0.0958,0.479,179.849,216720,4,2003,24/11/03
6MZSOZ9YGuKilDeGNnqjGy,What Do They Know?,Turnaround,7cAUnQdYOGT2q0OPiBgTWO,['Westlife'],['5Z1CCuBsyhEHngq3U5IraY'],13,1,FALSE,0.549,0.237,7,-9.242,1,0.0273,0.694,0,0.0826,0.102,80.933,197987,4,2003,24/11/03
5yIBlwkGBxySQjpBsgKh0X,Lovespeak,Ampendectomy,5ovMagVMhha9qq0OYDzXFm,['Resurrection Band'],['3MAQykZ3MwPcviv5eIVqgb'],1,1,FALSE,0.804,0.695,10,-8.113,0,0.031,0.13,0.0018,0.112,0.857,116.327,239493,4,1997,01/01/97
444a3GUjcEXq9dlVKYrRtR,Broken Promises,Ampendectomy,5ovMagVMhha9qq0OYDzXFm,['Resurrection Band'],['3MAQykZ3MwPcviv5eIVqgb'],2,1,FALSE,0.662,0.436,1,-9.252,0,0.0331,0.399,1.13E-05,0.0852,0.236,108.253,418867,4,1997,01/01/97
7nz5fzfhoEI7IQbKHI4jvx,Souls For Hire,Ampendectomy,5ovMagVMhha9qq0OYDzXFm,['Resurrection Band'],['3MAQykZ3MwPcviv5eIVqgb'],3,1,FALSE,0.622,0.596,6,-9.01,0,0.0525,0.24,9.79E-06,0.0619,0.74,89.517,238267,4,1997,01/01/97
6cLle3Qqu6kJY3xJkgtiwT,The House Is On Fire,Ampendectomy,5ovMagVMhha9qq0OYDzXFm,['Resurrection Band'],['3MAQykZ3MwPcviv5eIVqgb'],4,1,FALSE,0.803,0.569,8,-7.233,0,0.0358,0.0327,0.000159,0.048,0.812,116.217,216067,4,1997,01/01/97
3rKOdEiYrxRFCZjuMiPOn4,I Need Your Love,Ampendectomy,5ovMagVMhha9qq0OYDzXFm,['Resurrection Band'],['3MAQykZ3MwPcviv5eIVqgb'],5,1,FALSE,0.892,0.46,8,-8.931,1,0.0298,0.182,0.00112,0.114,0.647,108.206,240533,4,1997,01/01/97
7nd1L2J1cMoOduLqFVyWES,Rain Dance,Ampendectomy,5ovMagVMhha9qq0OYDzXFm,['Resurrection Band'],['3MAQykZ3MwPcviv5eIVqgb'],6,1,FALSE,0.744,0.674,3,-8.709,0,0.0243,0.297,0.0103,0.0331,0.602,103.173,273773,4,1997,01/01/97
5mCBtV4tEVOaiCqDAQXeE2,Shadows,Ampendectomy,5ovMagVMhha9qq0OYDzXFm,['Resurrection Band'],['3MAQykZ3MwPcviv5eIVqgb'],7,1,FALSE,0.681,0.503,6,-9.708,1,0.0256,0.129,3.90E-05,0.146,0.43,96.221,409867,4,1997,01/01/97
3iplGmgDwgaP4DTN7BxrHU,So In Love With You,Ampendectomy,5ovMagVMhha9qq0OYDzXFm,['Resurrection Band'],['3MAQykZ3MwPcviv5eIVqgb'],8,1,FALSE,0.765,0.58,8,-9.218,0,0.0287,0.442,0.000186,0.16,0.55,127.25,346667,4,1997,01/01/97
2UdRwAAfPDFn13bh2cBm9c,Colours,Ampendectomy,5ovMagVMhha9qq0OYDzXFm,['Resurrection Band'],['3MAQykZ3MwPcviv5eIVqgb'],9,1,FALSE,0.59,0.527,8,-9.975,1,0.0474,0.357,0.000439,0.0675,0.532,108.888,245493,4,1997,01/01/97
5zAUNFiMFn8O2hBtzljdsQ,Irish Garden,Ampendectomy,5ovMagVMhha9qq0OYDzXFm,['Resurrection Band'],['3MAQykZ3MwPcviv5eIVqgb'],10,1,FALSE,0.646,0.191,8,-13.793,1,0.0376,0.59,0,0.107,0.282,82.651,235640,4,1997,01/01/97
1OY87CK1ZKiZgXmWbYUFga,Right On Time,Ampendectomy,5ovMagVMhha9qq0OYDzXFm,['Resurrection Band'],['3MAQykZ3MwPcviv5eIVqgb'],11,1,FALSE,0.751,0.666,3,-8.423,1,0.0399,0.312,3.10E-05,0.136,0.539,123.133,346960,4,1997,01/01/97
7EwsrDpyNVSrxuAz27mQ61,Across These Fields Reprise,Ampendectomy,5ovMagVMhha9qq0OYDzXFm,['Resurrection Band'],['3MAQykZ3MwPcviv5eIVqgb'],12,1,FALSE,0.693,0.265,6,-10.244,1,0.03,0.719,3.59E-06,0.102,0.173,118.195,206867,4,1997,01/01/97
4AbT1kY5eCTrQ4NaXJzgVx,2000,Ampendectomy,5ovMagVMhha9qq0OYDzXFm,['Resurrection Band'],['3MAQykZ3MwPcviv5eIVqgb'],13,1,FALSE,0.767,0.627,3,-8.278,0,0.0271,0.234,0.00262,0.121,0.695,120.202,321467,4,1997,01/01/97
4rzuyxdHBK0GrehWSHLjSY,Lincoln's Train,Ampendectomy,5ovMagVMhha9qq0OYDzXFm,['Resurrection Band'],['3MAQykZ3MwPcviv5eIVqgb'],14,1,FALSE,0.716,0.477,1,-9.142,1,0.0329,0.467,7.92E-05,0.106,0.268,124.139,291373,4,1997,01/01/97
35YXTXsg724SquWeWPiqMZ,Can't Stop Loving You,Ampendectomy,5ovMagVMhha9qq0OYDzXFm,['Resurrection Band'],['3MAQykZ3MwPcviv5eIVqgb'],15,1,FALSE,0.743,0.596,5,-8.255,0,0.132,0.191,0,0.053,0.57,144.26,210227,4,1997,01/01/97
7jWbXvrgdbkajU8L28ahn5,Highwayman,Highwayman,6rFM5jHaGzwut3hGbG9pGU,"['The Highwaymen', 'Willie Nelson', 'Johnny Cash', 'Waylon Jennings', 'Kris Kristofferson']","['6e7QpHYqEiyJGiM98IysLa', '5W5bDNCqJ1jbCgTxDD0Cb3', '6kACVPfCOnqzgfEF5ryl0x', '7wCjDgV6nqBsHguQXPAaIM', '0vYQRW5LIDeYQOccTviQNX']",1,1,FALSE,0.67,0.351,2,-16.842,1,0.0463,0.48,0.0176,0.115,0.45,101.384,182653,4,1985,01/05/85
2zfK1yLW1HzHGbmYx6X9F8,The Last Cowboy Song,Highwayman,6rFM5jHaGzwut3hGbG9pGU,"['The Highwaymen', 'Willie Nelson', 'Johnny Cash', 'Waylon Jennings', 'Kris Kristofferson']","['6e7QpHYqEiyJGiM98IysLa', '5W5bDNCqJ1jbCgTxDD0Cb3', '6kACVPfCOnqzgfEF5ryl0x', '7wCjDgV6nqBsHguQXPAaIM', '0vYQRW5LIDeYQOccTviQNX']",2,1,FALSE,0.596,0.176,2,-20.332,1,0.0452,0.729,0,0.163,0.502,126.303,190560,3,1985,01/05/85
7mlWXXM4qSF3faqxmc2XuM,"Jim, I Wore a Tie Today",Highwayman,6rFM5jHaGzwut3hGbG9pGU,"['The Highwaymen', 'Willie Nelson', 'Johnny Cash', 'Waylon Jennings', 'Kris Kristofferson']","['6e7QpHYqEiyJGiM98IysLa', '5W5bDNCqJ1jbCgTxDD0Cb3', '6kACVPfCOnqzgfEF5ryl0x', '7wCjDgV6nqBsHguQXPAaIM', '0vYQRW5LIDeYQOccTviQNX']",3,1,FALSE,0.678,0.223,0,-19.246,1,0.0352,0.74,0.000302,0.157,0.31,74.316,201480,4,1985,01/05/85
1ip07xbQWgehduEDY6j8r8,Big River,Highwayman,6rFM5jHaGzwut3hGbG9pGU,"['The Highwaymen', 'Willie Nelson', 'Johnny Cash', 'Waylon Jennings', 'Kris Kristofferson']","['6e7QpHYqEiyJGiM98IysLa', '5W5bDNCqJ1jbCgTxDD0Cb3', '6kACVPfCOnqzgfEF5ryl0x', '7wCjDgV6nqBsHguQXPAaIM', '0vYQRW5LIDeYQOccTviQNX']",4,1,FALSE,0.57,0.593,11,-14.75,0,0.102,0.0812,0.00167,0.317,0.767,197.177,167213,4,1985,01/05/85
1xX8dxNWis44stjKleAtAp,Committed to Parkview,Highwayman,6rFM5jHaGzwut3hGbG9pGU,"['The Highwaymen', 'Willie Nelson', 'Johnny Cash', 'Waylon Jennings', 'Kris Kristofferson']","['6e7QpHYqEiyJGiM98IysLa', '5W5bDNCqJ1jbCgTxDD0Cb3', '6kACVPfCOnqzgfEF5ryl0x', '7wCjDgV6nqBsHguQXPAaIM', '0vYQRW5LIDeYQOccTviQNX']",5,1,FALSE,0.66,0.16,9,-20.047,1,0.28,0.641,0,0.161,0.215,71.708,200067,4,1985,01/05/85
1OQbJRt29UGZ5d8YGjWiDK,Desperados Waiting for a Train,Highwayman,6rFM5jHaGzwut3hGbG9pGU,"['The Highwaymen', 'Willie Nelson', 'Johnny Cash', 'Waylon Jennings', 'Kris Kristofferson']","['6e7QpHYqEiyJGiM98IysLa', '5W5bDNCqJ1jbCgTxDD0Cb3', '6kACVPfCOnqzgfEF5ryl0x', '7wCjDgV6nqBsHguQXPAaIM', '0vYQRW5LIDeYQOccTviQNX']",6,1,FALSE,0.607,0.2,2,-18.367,1,0.0411,0.667,0,0.087,0.148,146.649,276613,4,1985,01/05/85
0SjDshX9dKeY73Pf512FMU,Deportee (Plane Wreck at Los Gatos),Highwayman,6rFM5jHaGzwut3hGbG9pGU,"['The Highwaymen', 'Willie Nelson', 'Johnny Cash', 'Waylon Jennings', 'Kris Kristofferson']","['6e7QpHYqEiyJGiM98IysLa', '5W5bDNCqJ1jbCgTxDD0Cb3', '6kACVPfCOnqzgfEF5ryl0x', '7wCjDgV6nqBsHguQXPAaIM', '0vYQRW5LIDeYQOccTviQNX']",7,1,FALSE,0.472,0.181,0,-19.187,1,0.0474,0.725,0,0.0872,0.358,153.903,225947,3,1985,01/05/85
771dOzG2KWfpaETh5IlhKJ,Welfare Line,Highwayman,6rFM5jHaGzwut3hGbG9pGU,"['The Highwaymen', 'Willie Nelson', 'Johnny Cash', 'Waylon Jennings', 'Kris Kristofferson']","['6e7QpHYqEiyJGiM98IysLa', '5W5bDNCqJ1jbCgTxDD0Cb3', '6kACVPfCOnqzgfEF5ryl0x', '7wCjDgV6nqBsHguQXPAaIM', '0vYQRW5LIDeYQOccTviQNX']",8,1,FALSE,0.709,0.39,2,-17.449,1,0.0553,0.273,1.44E-06,0.095,0.673,80.639,154520,4,1985,01/05/85
3Q3R4fUAI7Lz1PEowFjK11,Against the Wind,Highwayman,6rFM5jHaGzwut3hGbG9pGU,"['The Highwaymen', 'Willie Nelson', 'Johnny Cash', 'Waylon Jennings', 'Kris Kristofferson']","['6e7QpHYqEiyJGiM98IysLa', '5W5bDNCqJ1jbCgTxDD0Cb3', '6kACVPfCOnqzgfEF5ryl0x', '7wCjDgV6nqBsHguQXPAaIM', '0vYQRW5LIDeYQOccTviQNX']",9,1,FALSE,0.72,0.424,4,-17.83,1,0.0357,0.51,2.58E-05,0.0712,0.582,110.811,228160,4,1985,01/05/85
0G2VRCXmSmW7pyBz93NmuJ,The Twentieth Century Is Almost Over,Highwayman,6rFM5jHaGzwut3hGbG9pGU,"['The Highwaymen', 'Willie Nelson', 'Johnny Cash', 'Waylon Jennings', 'Kris Kristofferson']","['6e7QpHYqEiyJGiM98IysLa', '5W5bDNCqJ1jbCgTxDD0Cb3', '6kACVPfCOnqzgfEF5ryl0x', '7wCjDgV6nqBsHguQXPAaIM', '0vYQRW5LIDeYQOccTviQNX']",10,1,FALSE,0.766,0.349,4,-17.479,1,0.0474,0.577,0,0.052,0.875,135.776,215240,4,1985,01/05/85
2Nf9tO72meJ0NPqvdSSWQv,So Young,The Complete Stone Roses,2X30YPHjEbDLtxwsHnUabT,['The Stone Roses'],['1lYT0A0LV5DUfxr6doRP3d'],1,1,FALSE,0.231,0.738,8,-10.796,0,0.0681,0.000298,0.0232,0.308,0.196,140.8,201267,4,1995,15/05/95
3f7Ktj0FIWGDH96PSRl4AF,Tell Me,The Complete Stone Roses,2X30YPHjEbDLtxwsHnUabT,['The Stone Roses'],['1lYT0A0LV5DUfxr6doRP3d'],2,1,FALSE,0.315,0.67,6,-10.58,0,0.0565,0.000235,0.00119,0.16,0.475,144.383,230200,4,1995,15/05/95
2Nvjix9YfXNgXoK6CyyiZm,Sally Cinnamon,The Complete Stone Roses,2X30YPHjEbDLtxwsHnUabT,['The Stone Roses'],['1lYT0A0LV5DUfxr6doRP3d'],3,1,FALSE,0.319,0.596,7,-12.574,1,0.0358,0.00502,0,0.41,0.286,130.125,170707,4,1995,15/05/95
5cu87HHvtFS1GClj4bwcka,Here It Comes,The Complete Stone Roses,2X30YPHjEbDLtxwsHnUabT,['The Stone Roses'],['1lYT0A0LV5DUfxr6doRP3d'],4,1,FALSE,0.549,0.834,2,-13.118,1,0.0338,0.00784,2.81E-05,0.09,0.803,142.42,161067,4,1995,15/05/95
0Bxl7YYsZphi3bPSacSXOb,All Across the Sands,The Complete Stone Roses,2X30YPHjEbDLtxwsHnUabT,['The Stone Roses'],['1lYT0A0LV5DUfxr6doRP3d'],5,1,FALSE,0.458,0.665,3,-11.172,1,0.0402,0.0511,0,0.0967,0.399,128.717,162467,4,1995,15/05/95
1FYRJw62VqtqVkKUEa0x7p,Elephant Stone,The Complete Stone Roses,2X30YPHjEbDLtxwsHnUabT,['The Stone Roses'],['1lYT0A0LV5DUfxr6doRP3d'],6,1,FALSE,0.378,0.938,8,-8.93,1,0.0397,0.0118,0.432,0.114,0.936,131.527,183133,4,1995,15/05/95
2l4p05OgNcf5pRFUVzWYar,Full Fathom Five,The Complete Stone Roses,2X30YPHjEbDLtxwsHnUabT,['The Stone Roses'],['1lYT0A0LV5DUfxr6doRP3d'],7,1,FALSE,0.329,0.864,8,-12.342,1,0.231,0.0313,0.000737,0.544,0.52,131.707,199573,4,1995,15/05/95
6t0xAgZ8xTJkaLsivSWh5z,The Hardest Thing In the World,The Complete Stone Roses,2X30YPHjEbDLtxwsHnUabT,['The Stone Roses'],['1lYT0A0LV5DUfxr6doRP3d'],8,1,FALSE,0.427,0.895,9,-9.048,1,0.0475,0.112,0,0.343,0.598,140.385,161533,4,1995,15/05/95
0YKCWL79rIREHoIuRxWjWY,Made of Stone,The Complete Stone Roses,2X30YPHjEbDLtxwsHnUabT,['The Stone Roses'],['1lYT0A0LV5DUfxr6doRP3d'],9,1,FALSE,0.292,0.724,7,-15.71,1,0.0401,0.239,0.0375,0.326,0.627,131.589,253800,4,1995,15/05/95
3ESOHGGy5iudYxsKos0Nmm,Going Down,The Complete Stone Roses,2X30YPHjEbDLtxwsHnUabT,['The Stone Roses'],['1lYT0A0LV5DUfxr6doRP3d'],10,1,FALSE,0.541,0.593,2,-14.583,1,0.0286,0.144,0.137,0.142,0.673,122.049,166240,4,1995,15/05/95
0ExdhdeNjherFcr3AIo4Oe,She Bangs the Drums,The Complete Stone Roses,2X30YPHjEbDLtxwsHnUabT,['The Stone Roses'],['1lYT0A0LV5DUfxr6doRP3d'],11,1,FALSE,0.295,0.899,9,-11.625,1,0.0727,0.0523,0.00397,0.122,0.584,145.226,222573,4,1995,15/05/95
4Y2ZCBknktoa8twMVN73La,Mersey Paradise,The Complete Stone Roses,2X30YPHjEbDLtxwsHnUabT,['The Stone Roses'],['1lYT0A0LV5DUfxr6doRP3d'],12,1,FALSE,0.428,0.856,7,-11.522,1,0.033,0.0621,0,0.136,0.9,135.832,164800,4,1995,15/05/95
6TUBYv0ePSuFrAFfV7anY1,Standing Here,The Complete Stone Roses,2X30YPHjEbDLtxwsHnUabT,['The Stone Roses'],['1lYT0A0LV5DUfxr6doRP3d'],13,1,FALSE,0.28,0.594,9,-15.086,1,0.0339,0.56,0.125,0.138,0.527,99.659,307267,4,1995,15/05/95
7lFz61v5oVUojYwiNJ3UYB,I Wanna Be Adored,The Complete Stone Roses,2X30YPHjEbDLtxwsHnUabT,['The Stone Roses'],['1lYT0A0LV5DUfxr6doRP3d'],14,1,FALSE,0.555,0.857,4,-11.78,0,0.0269,0.0195,0.0435,0.0851,0.785,112.668,209093,4,1995,15/05/95
6dB382fLtwm6zPTznmhtBC,Waterfall,The Complete Stone Roses,2X30YPHjEbDLtxwsHnUabT,['The Stone Roses'],['1lYT0A0LV5DUfxr6doRP3d'],15,1,FALSE,0.523,0.532,11,-14.936,1,0.0279,0.0055,0.000622,0.0975,0.554,103.399,217200,4,1995,15/05/95
3AToIDUVQ8Hw86Fp9UAkME,I Am the Resurrection,The Complete Stone Roses,2X30YPHjEbDLtxwsHnUabT,['The Stone Roses'],['1lYT0A0LV5DUfxr6doRP3d'],16,1,FALSE,0.558,0.814,11,-11.689,0,0.0771,0.00206,0.00189,0.294,0.972,132.115,222360,4,1995,15/05/95
4OhfzFL8Eqv055p2alRF7m,Where Angels Play,The Complete Stone Roses,2X30YPHjEbDLtxwsHnUabT,['The Stone Roses'],['1lYT0A0LV5DUfxr6doRP3d'],17,1,FALSE,0.454,0.437,7,-15.522,1,0.0293,0.354,0.0409,0.236,0.659,124.164,252400,4,1995,15/05/95
5opSPrboYy7msLttJTQ2R4,Fools Gold,The Complete Stone Roses,2X30YPHjEbDLtxwsHnUabT,['The Stone Roses'],['1lYT0A0LV5DUfxr6doRP3d'],18,1,FALSE,0.744,0.694,7,-14.405,1,0.0528,0.00462,0.876,0.0721,0.619,112.801,256133,4,1995,15/05/95
1bds1PHbqkdJ6R6HOvQ4Rd,What the World Is Waiting For,The Complete Stone Roses,2X30YPHjEbDLtxwsHnUabT,['The Stone Roses'],['1lYT0A0LV5DUfxr6doRP3d'],19,1,FALSE,0.595,0.699,4,-13.563,1,0.0286,0.00971,0.255,0.0925,0.762,110.631,229533,4,1995,15/05/95
7IsLnRTPygu1oczVWBaEcr,Something Burning,The Complete Stone Roses,2X30YPHjEbDLtxwsHnUabT,['The Stone Roses'],['1lYT0A0LV5DUfxr6doRP3d'],20,1,FALSE,0.487,0.581,7,-17.467,1,0.0462,0.536,0.288,0.122,0.432,118.881,217640,4,1995,15/05/95
2Ao7J9Y2kmNTAoalukpxze,One Love,The Complete Stone Roses,2X30YPHjEbDLtxwsHnUabT,['The Stone Roses'],['1lYT0A0LV5DUfxr6doRP3d'],21,1,FALSE,0.613,0.783,9,-13.461,1,0.0432,0.305,0.0091,0.0732,0.88,118.464,216107,4,1995,15/05/95
0yRwZNh6tTg5Klz42Jsrr9,ヒメサマスピリッツ,Himesama Spirits,05v0ORXyXCAtPNbJkH3iuG,['Mahousyoujoninaritai'],['1RyaEHmNw5yy6GrUsqnvz8'],1,1,FALSE,0.422,0.985,1,-2.724,0,0.258,0.00783,0.00177,0.0738,0.344,157.035,260947,4,2017,17/05/17
1Q5QhYstWYyYNmlJ67zZvz,ラムのラブソング,Himesama Spirits,05v0ORXyXCAtPNbJkH3iuG,['Mahousyoujoninaritai'],['1RyaEHmNw5yy6GrUsqnvz8'],2,1,FALSE,0.423,0.978,8,-3.106,1,0.17,0.00115,0.00106,0.3,0.349,190.001,170053,4,2017,17/05/17
3xhNGXfPZOS0invcJzZIIl,sayonara fantasy,Himesama Spirits,05v0ORXyXCAtPNbJkH3iuG,['Mahousyoujoninaritai'],['1RyaEHmNw5yy6GrUsqnvz8'],3,1,FALSE,0.534,0.969,6,-3.51,1,0.0557,0.0951,0,0.0519,0.646,136.004,257413,4,2017,17/05/17
4MdlxZHzUi8fGvuXOtNVhb,Johnny B. Goode - Live,Johnny Winter: A Rock N' Roll Collection,6yn5Mylr8HsH9PVro7Fo22,['Johnny Winter'],['2ODUxmFxJSyvGiimNhMHbO'],1,1,FALSE,0.415,0.777,6,-10.63,0,0.0792,0.023,0.0771,0.941,0.924,159.366,203407,4,1973,1973
576DmaRTiVhm3l00mpQwDm,Good Morning Little School Girl - Live,Johnny Winter: A Rock N' Roll Collection,6yn5Mylr8HsH9PVro7Fo22,['Johnny Winter'],['2ODUxmFxJSyvGiimNhMHbO'],2,1,FALSE,0.294,0.941,6,-10.615,0,0.0935,0.188,0.422,0.974,0.639,187.886,276968,4,1973,1973
3k3Q8IZ5oOqCUfOP2UPgpW,I'll Drown in My Tears,Johnny Winter: A Rock N' Roll Collection,6yn5Mylr8HsH9PVro7Fo22,['Johnny Winter'],['2ODUxmFxJSyvGiimNhMHbO'],3,1,FALSE,0.424,0.227,0,-12.125,1,0.0379,0.827,2.10E-05,0.0742,0.39,95.799,285360,3,1973,1973
1fuxmrrP5JKu0eeHi1c7Ug,When You Got A Good Friend,Johnny Winter: A Rock N' Roll Collection,6yn5Mylr8HsH9PVro7Fo22,['Johnny Winter'],['2ODUxmFxJSyvGiimNhMHbO'],4,1,FALSE,0.504,0.371,0,-12.6,1,0.0338,0.831,0.03,0.168,0.787,146.244,218453,4,1973,1973
6yziyzrBhA2mFApoJKAill,Be Careful with a Fool,Johnny Winter: A Rock N' Roll Collection,6yn5Mylr8HsH9PVro7Fo22,['Johnny Winter'],['2ODUxmFxJSyvGiimNhMHbO'],5,1,FALSE,0.293,0.583,7,-11.519,0,0.14,0.494,0.0223,0.208,0.73,206.991,315133,3,1973,1973
4P7oiJTI80K4PzPjQ8e4Fy,Miss Ann,Johnny Winter: A Rock N' Roll Collection,6yn5Mylr8HsH9PVro7Fo22,['Johnny Winter'],['2ODUxmFxJSyvGiimNhMHbO'],6,1,FALSE,0.636,0.417,7,-12.34,1,0.0336,0.165,1.18E-05,0.146,0.665,107.579,219382,4,1973,1973
